timestamp,commit_hash,pr_number,extension,total_size_bytes
2025-10-17T06:18:22Z,651f7f60f736055cfcbde86e9348d7b31e67206f,4896,exe,48470264
2025-10-17T06:18:22Z,651f7f60f736055cfcbde86e9348d7b31e67206f,4896,opt,330848864
2025-10-17T06:18:22Z,651f7f60f736055cfcbde86e9348d7b31e67206f,4896,a,144536424
2025-10-17T06:18:22Z,651f7f60f736055cfcbde86e9348d7b31e67206f,4896,cmxa,301484
2025-10-17T06:18:22Z,651f7f60f736055cfcbde86e9348d7b31e67206f,4896,cma,180341602
2025-10-17T06:18:22Z,651f7f60f736055cfcbde86e9348d7b31e67206f,4896,cmi,19324810
2025-10-17T06:18:22Z,651f7f60f736055cfcbde86e9348d7b31e67206f,4896,cmx,44273719
2025-10-17T06:18:22Z,651f7f60f736055cfcbde86e9348d7b31e67206f,4896,cmo,959039
2025-10-17T06:18:22Z,651f7f60f736055cfcbde86e9348d7b31e67206f,4896,cms,0
2025-10-17T06:18:22Z,651f7f60f736055cfcbde86e9348d7b31e67206f,4896,cmsi,0
2025-10-17T06:18:22Z,651f7f60f736055cfcbde86e9348d7b31e67206f,4896,cmt,386410829
2025-10-17T06:18:22Z,651f7f60f736055cfcbde86e9348d7b31e67206f,4896,cmti,53003905
2025-10-17T06:18:22Z,651f7f60f736055cfcbde86e9348d7b31e67206f,4896,o,58384
