timestamp,commit_hash,pr_number,extension,total_size_bytes
2025-10-27T15:12:35Z,3e9e04fb9b94d5d4728ce94259d74182dd90432a,4922,exe,48598056
2025-10-27T15:12:35Z,3e9e04fb9b94d5d4728ce94259d74182dd90432a,4922,opt,331816176
2025-10-27T15:12:35Z,3e9e04fb9b94d5d4728ce94259d74182dd90432a,4922,a,144884608
2025-10-27T15:12:35Z,3e9e04fb9b94d5d4728ce94259d74182dd90432a,4922,cmxa,301496
2025-10-27T15:12:35Z,3e9e04fb9b94d5d4728ce94259d74182dd90432a,4922,cma,184125358
2025-10-27T15:12:35Z,3e9e04fb9b94d5d4728ce94259d74182dd90432a,4922,cmi,19539097
2025-10-27T15:12:35Z,3e9e04fb9b94d5d4728ce94259d74182dd90432a,4922,cmx,44505087
2025-10-27T15:12:35Z,3e9e04fb9b94d5d4728ce94259d74182dd90432a,4922,cmo,996163
2025-10-27T15:12:35Z,3e9e04fb9b94d5d4728ce94259d74182dd90432a,4922,cms,0
2025-10-27T15:12:35Z,3e9e04fb9b94d5d4728ce94259d74182dd90432a,4922,cmsi,0
2025-10-27T15:12:35Z,3e9e04fb9b94d5d4728ce94259d74182dd90432a,4922,cmt,390530748
2025-10-27T15:12:35Z,3e9e04fb9b94d5d4728ce94259d74182dd90432a,4922,cmti,53381049
2025-10-27T15:12:35Z,3e9e04fb9b94d5d4728ce94259d74182dd90432a,4922,o,58384
