timestamp,commit_hash,pr_number,extension,total_size_bytes
2025-10-13T09:06:55Z,1570689ba8b0fc62a36d58c80eb5879a56ea14e2,4877,exe,48600992
2025-10-13T09:06:55Z,1570689ba8b0fc62a36d58c80eb5879a56ea14e2,4877,opt,331571208
2025-10-13T09:06:55Z,1570689ba8b0fc62a36d58c80eb5879a56ea14e2,4877,a,144731280
2025-10-13T09:06:55Z,1570689ba8b0fc62a36d58c80eb5879a56ea14e2,4877,cmxa,301454
2025-10-13T09:06:55Z,1570689ba8b0fc62a36d58c80eb5879a56ea14e2,4877,cma,180294513
2025-10-13T09:06:55Z,1570689ba8b0fc62a36d58c80eb5879a56ea14e2,4877,cmi,19316077
2025-10-13T09:06:55Z,1570689ba8b0fc62a36d58c80eb5879a56ea14e2,4877,cmx,44208932
2025-10-13T09:06:55Z,1570689ba8b0fc62a36d58c80eb5879a56ea14e2,4877,cmo,959039
2025-10-13T09:06:55Z,1570689ba8b0fc62a36d58c80eb5879a56ea14e2,4877,cms,0
2025-10-13T09:06:55Z,1570689ba8b0fc62a36d58c80eb5879a56ea14e2,4877,cmsi,0
2025-10-13T09:06:55Z,1570689ba8b0fc62a36d58c80eb5879a56ea14e2,4877,cmt,386298027
2025-10-13T09:06:55Z,1570689ba8b0fc62a36d58c80eb5879a56ea14e2,4877,cmti,52977922
2025-10-13T09:06:55Z,1570689ba8b0fc62a36d58c80eb5879a56ea14e2,4877,o,58464
