timestamp,commit_hash,pr_number,extension,total_size_bytes
2025-10-27T18:07:35Z,362c0b49e3b8b4920233232b875140ba7b2a7deb,4924,exe,48598056
2025-10-27T18:07:35Z,362c0b49e3b8b4920233232b875140ba7b2a7deb,4924,opt,331816176
2025-10-27T18:07:35Z,362c0b49e3b8b4920233232b875140ba7b2a7deb,4924,a,144884608
2025-10-27T18:07:35Z,362c0b49e3b8b4920233232b875140ba7b2a7deb,4924,cmxa,301496
2025-10-27T18:07:35Z,362c0b49e3b8b4920233232b875140ba7b2a7deb,4924,cma,184125358
2025-10-27T18:07:35Z,362c0b49e3b8b4920233232b875140ba7b2a7deb,4924,cmi,19539097
2025-10-27T18:07:35Z,362c0b49e3b8b4920233232b875140ba7b2a7deb,4924,cmx,44505087
2025-10-27T18:07:35Z,362c0b49e3b8b4920233232b875140ba7b2a7deb,4924,cmo,996163
2025-10-27T18:07:35Z,362c0b49e3b8b4920233232b875140ba7b2a7deb,4924,cms,0
2025-10-27T18:07:35Z,362c0b49e3b8b4920233232b875140ba7b2a7deb,4924,cmsi,0
2025-10-27T18:07:35Z,362c0b49e3b8b4920233232b875140ba7b2a7deb,4924,cmt,390530748
2025-10-27T18:07:35Z,362c0b49e3b8b4920233232b875140ba7b2a7deb,4924,cmti,53381049
2025-10-27T18:07:35Z,362c0b49e3b8b4920233232b875140ba7b2a7deb,4924,o,58384
