timestamp,commit_hash,pr_number,extension,total_size_bytes
2025-09-25T11:29:50Z,8118cc6e03f86345bb1fc0176986e17442f61e58,4770,exe,40493136
2025-09-25T11:29:50Z,8118cc6e03f86345bb1fc0176986e17442f61e58,4770,opt,271059400
2025-09-25T11:29:50Z,8118cc6e03f86345bb1fc0176986e17442f61e58,4770,a,124938304
2025-09-25T11:29:50Z,8118cc6e03f86345bb1fc0176986e17442f61e58,4770,cmxa,265954
2025-09-25T11:29:50Z,8118cc6e03f86345bb1fc0176986e17442f61e58,4770,cma,218066392
2025-09-25T11:29:50Z,8118cc6e03f86345bb1fc0176986e17442f61e58,4770,cmi,19019438
2025-09-25T11:29:50Z,8118cc6e03f86345bb1fc0176986e17442f61e58,4770,cmx,42772688
2025-09-25T11:29:50Z,8118cc6e03f86345bb1fc0176986e17442f61e58,4770,cmo,1143540
2025-09-25T11:29:50Z,8118cc6e03f86345bb1fc0176986e17442f61e58,4770,cms,0
2025-09-25T11:29:50Z,8118cc6e03f86345bb1fc0176986e17442f61e58,4770,cmsi,0
2025-09-25T11:29:50Z,8118cc6e03f86345bb1fc0176986e17442f61e58,4770,cmt,410754236
2025-09-25T11:29:50Z,8118cc6e03f86345bb1fc0176986e17442f61e58,4770,cmti,52011577
2025-09-25T11:29:50Z,8118cc6e03f86345bb1fc0176986e17442f61e58,4770,o,58384
