timestamp,commit_hash,pr_number,extension,total_size_bytes
2025-09-26T15:23:58Z,0f5283e54056a8a39b899e8de902a304715ee2a5,4783,exe,40533344
2025-09-26T15:23:58Z,0f5283e54056a8a39b899e8de902a304715ee2a5,4783,opt,271358000
2025-09-26T15:23:58Z,0f5283e54056a8a39b899e8de902a304715ee2a5,4783,a,125037822
2025-09-26T15:23:58Z,0f5283e54056a8a39b899e8de902a304715ee2a5,4783,cmxa,265966
2025-09-26T15:23:58Z,0f5283e54056a8a39b899e8de902a304715ee2a5,4783,cma,219972356
2025-09-26T15:23:58Z,0f5283e54056a8a39b899e8de902a304715ee2a5,4783,cmi,19246420
2025-09-26T15:23:58Z,0f5283e54056a8a39b899e8de902a304715ee2a5,4783,cmx,42853388
2025-09-26T15:23:58Z,0f5283e54056a8a39b899e8de902a304715ee2a5,4783,cmo,1153667
2025-09-26T15:23:58Z,0f5283e54056a8a39b899e8de902a304715ee2a5,4783,cms,0
2025-09-26T15:23:58Z,0f5283e54056a8a39b899e8de902a304715ee2a5,4783,cmsi,0
2025-09-26T15:23:58Z,0f5283e54056a8a39b899e8de902a304715ee2a5,4783,cmt,415870651
2025-09-26T15:23:58Z,0f5283e54056a8a39b899e8de902a304715ee2a5,4783,cmti,52382009
2025-09-26T15:23:58Z,0f5283e54056a8a39b899e8de902a304715ee2a5,4783,o,58384
