timestamp,commit_hash,pr_number,extension,total_size_bytes
2025-09-25T12:19:04Z,4a9e814ce79a0f85e423fa7b1ff20094b891f0d4,4773,exe,40497384
2025-09-25T12:19:04Z,4a9e814ce79a0f85e423fa7b1ff20094b891f0d4,4773,opt,271059864
2025-09-25T12:19:04Z,4a9e814ce79a0f85e423fa7b1ff20094b891f0d4,4773,a,124940308
2025-09-25T12:19:04Z,4a9e814ce79a0f85e423fa7b1ff20094b891f0d4,4773,cmxa,265954
2025-09-25T12:19:04Z,4a9e814ce79a0f85e423fa7b1ff20094b891f0d4,4773,cma,218068606
2025-09-25T12:19:04Z,4a9e814ce79a0f85e423fa7b1ff20094b891f0d4,4773,cmi,19019532
2025-09-25T12:19:04Z,4a9e814ce79a0f85e423fa7b1ff20094b891f0d4,4773,cmx,42774474
2025-09-25T12:19:04Z,4a9e814ce79a0f85e423fa7b1ff20094b891f0d4,4773,cmo,1143540
2025-09-25T12:19:04Z,4a9e814ce79a0f85e423fa7b1ff20094b891f0d4,4773,cms,0
2025-09-25T12:19:04Z,4a9e814ce79a0f85e423fa7b1ff20094b891f0d4,4773,cmsi,0
2025-09-25T12:19:04Z,4a9e814ce79a0f85e423fa7b1ff20094b891f0d4,4773,cmt,410758576
2025-09-25T12:19:04Z,4a9e814ce79a0f85e423fa7b1ff20094b891f0d4,4773,cmti,52011827
2025-09-25T12:19:04Z,4a9e814ce79a0f85e423fa7b1ff20094b891f0d4,4773,o,58384
