timestamp,commit_hash,pr_number,extension,total_size_bytes
2025-10-01T13:41:36Z,521f1898cc42340e41f8c014dbed125fcfd1e071,4787,exe,40572776
2025-10-01T13:41:36Z,521f1898cc42340e41f8c014dbed125fcfd1e071,4787,opt,271786496
2025-10-01T13:41:36Z,521f1898cc42340e41f8c014dbed125fcfd1e071,4787,a,125176428
2025-10-01T13:41:36Z,521f1898cc42340e41f8c014dbed125fcfd1e071,4787,cmxa,265966
2025-10-01T13:41:36Z,521f1898cc42340e41f8c014dbed125fcfd1e071,4787,cma,176548907
2025-10-01T13:41:36Z,521f1898cc42340e41f8c014dbed125fcfd1e071,4787,cmi,19056370
2025-10-01T13:41:36Z,521f1898cc42340e41f8c014dbed125fcfd1e071,4787,cmx,42926629
2025-10-01T13:41:36Z,521f1898cc42340e41f8c014dbed125fcfd1e071,4787,cmo,957826
2025-10-01T13:41:36Z,521f1898cc42340e41f8c014dbed125fcfd1e071,4787,cms,0
2025-10-01T13:41:36Z,521f1898cc42340e41f8c014dbed125fcfd1e071,4787,cmsi,0
2025-10-01T13:41:36Z,521f1898cc42340e41f8c014dbed125fcfd1e071,4787,cmt,377538339
2025-10-01T13:41:36Z,521f1898cc42340e41f8c014dbed125fcfd1e071,4787,cmti,52312565
2025-10-01T13:41:36Z,521f1898cc42340e41f8c014dbed125fcfd1e071,4787,o,58384
