timestamp,commit_hash,pr_number,extension,total_size_bytes
2025-10-07T17:49:04Z,24bc753d52e6403c8004a450afe37fa24e428956,4737,exe,47315672
2025-10-07T17:49:04Z,24bc753d52e6403c8004a450afe37fa24e428956,4737,opt,320441632
2025-10-07T17:49:04Z,24bc753d52e6403c8004a450afe37fa24e428956,4737,a,141937318
2025-10-07T17:49:04Z,24bc753d52e6403c8004a450afe37fa24e428956,4737,cmxa,267495
2025-10-07T17:49:04Z,24bc753d52e6403c8004a450afe37fa24e428956,4737,cma,176813331
2025-10-07T17:49:04Z,24bc753d52e6403c8004a450afe37fa24e428956,4737,cmi,19166176
2025-10-07T17:49:04Z,24bc753d52e6403c8004a450afe37fa24e428956,4737,cmx,42983316
2025-10-07T17:49:04Z,24bc753d52e6403c8004a450afe37fa24e428956,4737,cmo,957748
2025-10-07T17:49:04Z,24bc753d52e6403c8004a450afe37fa24e428956,4737,cms,0
2025-10-07T17:49:04Z,24bc753d52e6403c8004a450afe37fa24e428956,4737,cmsi,0
2025-10-07T17:49:04Z,24bc753d52e6403c8004a450afe37fa24e428956,4737,cmt,378274032
2025-10-07T17:49:04Z,24bc753d52e6403c8004a450afe37fa24e428956,4737,cmti,52502172
2025-10-07T17:49:04Z,24bc753d52e6403c8004a450afe37fa24e428956,4737,o,58384
