timestamp,commit_hash,pr_number,extension,total_size_bytes
2025-10-02T14:35:57Z,10ec51e6ab9e133eb4575cf51ff745dbd12c15ef,4814,exe,47148680
2025-10-02T14:35:57Z,10ec51e6ab9e133eb4575cf51ff745dbd12c15ef,4814,opt,319810000
2025-10-02T14:35:57Z,10ec51e6ab9e133eb4575cf51ff745dbd12c15ef,4814,a,143094548
2025-10-02T14:35:57Z,10ec51e6ab9e133eb4575cf51ff745dbd12c15ef,4814,cmxa,265966
2025-10-02T14:35:57Z,10ec51e6ab9e133eb4575cf51ff745dbd12c15ef,4814,cma,176547091
2025-10-02T14:35:57Z,10ec51e6ab9e133eb4575cf51ff745dbd12c15ef,4814,cmi,19056535
2025-10-02T14:35:57Z,10ec51e6ab9e133eb4575cf51ff745dbd12c15ef,4814,cmx,42945928
2025-10-02T14:35:57Z,10ec51e6ab9e133eb4575cf51ff745dbd12c15ef,4814,cmo,957746
2025-10-02T14:35:57Z,10ec51e6ab9e133eb4575cf51ff745dbd12c15ef,4814,cms,0
2025-10-02T14:35:57Z,10ec51e6ab9e133eb4575cf51ff745dbd12c15ef,4814,cmsi,0
2025-10-02T14:35:57Z,10ec51e6ab9e133eb4575cf51ff745dbd12c15ef,4814,cmt,377539130
2025-10-02T14:35:57Z,10ec51e6ab9e133eb4575cf51ff745dbd12c15ef,4814,cmti,52311940
2025-10-02T14:35:57Z,10ec51e6ab9e133eb4575cf51ff745dbd12c15ef,4814,o,58384
