timestamp,commit_hash,pr_number,extension,total_size_bytes
2025-10-03T10:45:15Z,170445d3ae2e4bb6a519676221a36845ffa26a9c,4822,exe,47286888
2025-10-03T10:45:15Z,170445d3ae2e4bb6a519676221a36845ffa26a9c,4822,opt,320198632
2025-10-03T10:45:15Z,170445d3ae2e4bb6a519676221a36845ffa26a9c,4822,a,143248460
2025-10-03T10:45:15Z,170445d3ae2e4bb6a519676221a36845ffa26a9c,4822,cmxa,267065
2025-10-03T10:45:15Z,170445d3ae2e4bb6a519676221a36845ffa26a9c,4822,cma,176775208
2025-10-03T10:45:15Z,170445d3ae2e4bb6a519676221a36845ffa26a9c,4822,cmi,19121252
2025-10-03T10:45:15Z,170445d3ae2e4bb6a519676221a36845ffa26a9c,4822,cmx,42945928
2025-10-03T10:45:15Z,170445d3ae2e4bb6a519676221a36845ffa26a9c,4822,cmo,957746
2025-10-03T10:45:15Z,170445d3ae2e4bb6a519676221a36845ffa26a9c,4822,cms,0
2025-10-03T10:45:15Z,170445d3ae2e4bb6a519676221a36845ffa26a9c,4822,cmsi,0
2025-10-03T10:45:15Z,170445d3ae2e4bb6a519676221a36845ffa26a9c,4822,cmt,378163491
2025-10-03T10:45:15Z,170445d3ae2e4bb6a519676221a36845ffa26a9c,4822,cmti,52494211
2025-10-03T10:45:15Z,170445d3ae2e4bb6a519676221a36845ffa26a9c,4822,o,58384
