timestamp,commit_hash,pr_number,extension,total_size_bytes
2025-09-26T15:54:02Z,241b6ef43f5bdf7bde9d2846ab1c80849b258319,4766,exe,40534200
2025-09-26T15:54:02Z,241b6ef43f5bdf7bde9d2846ab1c80849b258319,4766,opt,271396032
2025-09-26T15:54:02Z,241b6ef43f5bdf7bde9d2846ab1c80849b258319,4766,a,125051002
2025-09-26T15:54:02Z,241b6ef43f5bdf7bde9d2846ab1c80849b258319,4766,cmxa,265966
2025-09-26T15:54:02Z,241b6ef43f5bdf7bde9d2846ab1c80849b258319,4766,cma,176372843
2025-09-26T15:54:02Z,241b6ef43f5bdf7bde9d2846ab1c80849b258319,4766,cmi,19120541
2025-09-26T15:54:02Z,241b6ef43f5bdf7bde9d2846ab1c80849b258319,4766,cmx,42868114
2025-09-26T15:54:02Z,241b6ef43f5bdf7bde9d2846ab1c80849b258319,4766,cmo,957822
2025-09-26T15:54:02Z,241b6ef43f5bdf7bde9d2846ab1c80849b258319,4766,cms,0
2025-09-26T15:54:02Z,241b6ef43f5bdf7bde9d2846ab1c80849b258319,4766,cmsi,0
2025-09-26T15:54:02Z,241b6ef43f5bdf7bde9d2846ab1c80849b258319,4766,cmt,377293682
2025-09-26T15:54:02Z,241b6ef43f5bdf7bde9d2846ab1c80849b258319,4766,cmti,52385910
2025-09-26T15:54:02Z,241b6ef43f5bdf7bde9d2846ab1c80849b258319,4766,o,58384
