timestamp,commit_hash,pr_number,extension,total_size_bytes
2025-10-09T09:13:26Z,019dd2d9b91f38fe5524913f0fe7de0c9462598d,4858,exe,47322104
2025-10-09T09:13:26Z,019dd2d9b91f38fe5524913f0fe7de0c9462598d,4858,opt,320527880
2025-10-09T09:13:26Z,019dd2d9b91f38fe5524913f0fe7de0c9462598d,4858,a,141972764
2025-10-09T09:13:26Z,019dd2d9b91f38fe5524913f0fe7de0c9462598d,4858,cmxa,268556
2025-10-09T09:13:26Z,019dd2d9b91f38fe5524913f0fe7de0c9462598d,4858,cma,176838204
2025-10-09T09:13:26Z,019dd2d9b91f38fe5524913f0fe7de0c9462598d,4858,cmi,19177647
2025-10-09T09:13:26Z,019dd2d9b91f38fe5524913f0fe7de0c9462598d,4858,cmx,43469247
2025-10-09T09:13:26Z,019dd2d9b91f38fe5524913f0fe7de0c9462598d,4858,cmo,957277
2025-10-09T09:13:26Z,019dd2d9b91f38fe5524913f0fe7de0c9462598d,4858,cms,0
2025-10-09T09:13:26Z,019dd2d9b91f38fe5524913f0fe7de0c9462598d,4858,cmsi,0
2025-10-09T09:13:26Z,019dd2d9b91f38fe5524913f0fe7de0c9462598d,4858,cmt,378366573
2025-10-09T09:13:26Z,019dd2d9b91f38fe5524913f0fe7de0c9462598d,4858,cmti,52437860
2025-10-09T09:13:26Z,019dd2d9b91f38fe5524913f0fe7de0c9462598d,4858,o,58384
