timestamp,commit_hash,pr_number,extension,total_size_bytes
2025-09-30T14:33:16Z,1dda08c44199b3cfc225414d11bd7a78999cac34,4795,exe,40571624
2025-09-30T14:33:16Z,1dda08c44199b3cfc225414d11bd7a78999cac34,4795,opt,271755824
2025-09-30T14:33:16Z,1dda08c44199b3cfc225414d11bd7a78999cac34,4795,a,125158508
2025-09-30T14:33:16Z,1dda08c44199b3cfc225414d11bd7a78999cac34,4795,cmxa,265966
2025-09-30T14:33:16Z,1dda08c44199b3cfc225414d11bd7a78999cac34,4795,cma,176534862
2025-09-30T14:33:16Z,1dda08c44199b3cfc225414d11bd7a78999cac34,4795,cmi,19154106
2025-09-30T14:33:16Z,1dda08c44199b3cfc225414d11bd7a78999cac34,4795,cmx,42924874
2025-09-30T14:33:16Z,1dda08c44199b3cfc225414d11bd7a78999cac34,4795,cmo,957825
2025-09-30T14:33:16Z,1dda08c44199b3cfc225414d11bd7a78999cac34,4795,cms,0
2025-09-30T14:33:16Z,1dda08c44199b3cfc225414d11bd7a78999cac34,4795,cmsi,0
2025-09-30T14:33:16Z,1dda08c44199b3cfc225414d11bd7a78999cac34,4795,cmt,377514886
2025-09-30T14:33:16Z,1dda08c44199b3cfc225414d11bd7a78999cac34,4795,cmti,52474916
2025-09-30T14:33:16Z,1dda08c44199b3cfc225414d11bd7a78999cac34,4795,o,58384
